avg_vol_3_month,intraday_price,market_cap,name,pe_ratio_ttm,percent_change,price_change,sector,ticker,volume
5177000.0,93.94,51135000000.0,Microchip Technology Incorporated,23.37,+0.90,+0.84,technology,MCHP,4730000.0
3389000.0,53.68,50510000000.0,STMicroelectronics N.V.,11.93,+0.43,+0.23,technology,STM,2079000.0000000002
9594000.0,80.53,48712000000.0,"Block, Inc.",,+2.77,+2.17,technology,SQ,7659000.0
841922,286.63,48073000000.0,"Motorola Solutions, Inc.",35.78,-1.52,-4.42,technology,MSI,1783000.0
3521000.0,155.09,47812000000.0,"Arista Networks, Inc.",32.65,+2.65,+4.00,technology,ANET,5186000.0
2077000.0,181.94,46760000000.0,Atlassian Corporation,,+4.44,+7.73,technology,TEAM,1553000.0
6876000.0,107.75,46534000000.0,ON Semiconductor Corporation,26.47,+2.53,+2.66,technology,ON,14075000.0
1538000.0,211.99,45308000000.0,"Autodesk, Inc.",54.92,+1.05,+2.20,technology,ADSK,1270000.0
1423000.0,143.49,45216000000.0,TE Connectivity Ltd.,21.71,+0.50,+0.72,technology,TEL,1284000.0
83706000.0,19.84,42030000000.0,Palantir Technologies Inc.,,+11.40,+2.03,technology,PLTR,139958000.0
4603000.0,52.92,38486000000.0,Dell Technologies Inc.,20.05,+0.59,+0.31,technology,DELL,3772000.0
3913000.0,161.66,38331000000.0,"CrowdStrike Holdings, Inc.",,+3.89,+6.06,technology,CRWD,3914000.0
4701000.0,116.72,37569000000.0,"Datadog, Inc.",,+4.04,+4.53,technology,DDOG,4027000.0
5168000.0,60.38,35771000000.0,"Fidelity National Information Services, Inc.",,+1.22,+0.73,technology,FIS,3261000.0
1563000.0,63.69,35164000000.0,GLOBALFOUNDRIES Inc.,22.91,+1.50,+0.94,technology,GFS,1080000.0
3684000.0,66.03,33509000000.0,Cognizant Technology Solutions Corporation,14.74,+0.41,+0.27,technology,CTSH,2876000.0
7326000.0,32.83,32369000000.0,HP Inc.,12.30,+0.61,+0.20,technology,HPQ,3737000.0
471930,342.10,29647000000.0,"ANSYS, Inc.",53.45,+1.14,+3.87,technology,ANSS,398076
551630,580.55,28818000000.0,"HubSpot, Inc.",,+4.25,+23.69,technology,HUBS,572605
1088000.0,161.08,28732000000.0,"Keysight Technologies, Inc.",24.48,-0.99,-1.61,technology,KEYS,1387000.0
490270,353.59,27955000000.0,"Gartner, Inc.",30.56,+0.78,+2.73,technology,IT,536145
4854000.0,33.94,27831000000.0,Corning Incorporated,45.86,+0.53,+0.18,technology,GLW,6155000.0
2015000.0000000002,78.35,27581000000.0,Fortive Corporation,34.98,+1.75,+1.35,technology,FTV,3251000.0
662200,559.49,26533000000.0,"Monolithic Power Systems, Inc.",57.98,+2.56,+13.94,technology,MPWR,793394
797850,187.07,25215000000.0,CDW Corporation,23.44,+0.42,+0.79,technology,CDW,1085000.0
137056,101.59,23943000000.0,CGI Inc.,22.13,+2.47,+2.45,technology,GIB,204574
3071000.0,160.38,23398000000.0,"Zscaler, Inc.",,+1.84,+2.89,technology,ZS,1502000.0
5093000.0,68.77,22826000000.0,"Cloudflare, Inc.",,+2.75,+1.84,technology,NET,2943000.0
12887000.0,17.38,22447000000.0,Hewlett Packard Enterprise Company,22.00,+0.70,+0.12,technology,HPE,6834000.0
2355000.0,207.40,22156000000.0,"First Solar, Inc.",531.79,-0.48,-1.00,technology,FSLR,3017000.0
470074,210.95,21959000000.0,"VeriSign, Inc.",32.55,+1.28,+2.67,technology,VRSN,452983
4042000.0,73.35,21825000000.0,"Zoom Video Communications, Inc.",3667.50,+0.37,+0.27,technology,ZM,2942000.0
562448,368.76,21341000000.0,"Paycom Software, Inc.",68.54,+0.08,+0.30,technology,PAYC,417511
191201,837.97,20943000000.0,Fair Isaac Corporation,57.04,+1.58,+13.00,technology,FICO,106831
781538,105.89,20256000000.0,Garmin Ltd.,21.18,+1.15,+1.20,technology,GRMN,909244
544951,167.92,19811000000.0,"Broadridge Financial Solutions, Inc.",35.96,+0.06,+0.10,technology,BR,233761
6466000.0,7.51,18823000000.0,United Microelectronics Corporation,6.83,0.00,0.00,technology,UMC,4375000.0
494340,248.91,18378000000.0,"FLEETCOR Technologies, Inc.",20.35,+0.70,+1.73,technology,FLT,370954
1860000.0,114.37,18203000000.0,"Skyworks Solutions, Inc.",16.50,+0.18,+0.21,technology,SWKS,1102000.0
285148,384.53,18090000000.0,Teledyne Technologies Incorporated,24.28,+0.66,+2.51,technology,TDY,313354
1501000.0,108.33,17939000000.0,Splunk Inc.,,+3.71,+3.88,technology,SPLK,2175000.0
1794000.0,112.94,17510000000.0,"Teradyne, Inc.",29.72,+0.56,+0.63,technology,TER,1350000.0
14036000.0,45.84,17358000000.0,Unity Software Inc.,,+0.99,+0.45,technology,U,8627000.0
2882000.0,330.27,17335000000.0,"Super Micro Computer, Inc.",31.54,-1.26,-4.23,technology,SMCI,2315000.0
5476000.0,8.03,17267000000.0,"ASE Technology Holding Co., Ltd.",10.29,-4.40,-0.37,technology,ASX,4110999.9999999995
755680,145.81,17257000000.0,PTC Inc.,54.61,-0.56,-0.82,technology,PTC,791599
8662000.0,5.05,17056999999.999998,Telefonaktiebolaget LM Ericsson (publ),14.03,-0.39,-0.02,technology,ERIC,7759000.0
245974,396.63,16629000000.000002,"Tyler Technologies, Inc.",106.91,+1.53,+5.96,technology,TYL,205517
2224000.0,78.01,16572000000.0,"NetApp, Inc.",13.47,+1.00,+0.77,technology,NTAP,2605000.0
1594000.0,109.71,16422000000.0,"Entegris, Inc.",,+1.11,+1.20,technology,ENTG,909421
3040000.0,54.69,16033000000.000002,"Dynatrace, Inc.",147.81,+1.22,+0.66,technology,DT,2262000.0
960574,132.21,15966000000.0,Check Point Software Technologies Ltd.,20.03,+1.06,+1.39,technology,CHKP,706880
374904,307.96,15838000000.0,Zebra Technologies Corporation,39.28,+2.93,+8.78,technology,ZBRA,545756
986256,53.88,15807000000.0,"Bentley Systems, Incorporated",107.76,+1.09,+0.58,technology,BSY,713530
3610000.0,27.94,14767000000.0,Samsara Inc.,,+0.83,+0.23,technology,IOT,2394000.0
1046999.9999999999,110.67,14684000000.0,Jabil Inc.,15.61,+1.60,+1.74,technology,JBL,781184
1157000.0,58.25,14511000000.0,"SS&C Technologies Holdings, Inc.",25.00,+1.75,+1.00,technology,SSNC,1776000.0
1398000.0,94.50,14383000000.0,"Akamai Technologies, Inc.",30.58,-0.15,-0.14,technology,AKAM,846038
437827,217.85,13784000000.0,NICE Ltd.,49.62,+0.86,+1.85,technology,NICE,616412
702146,236.81,13713000000.0,"EPAM Systems, Inc.",33.03,+2.56,+5.91,technology,EPAM,422506
7594000.0,73.30,148317000000.0,"NextEra Energy, Inc.",18.10,+0.62,+0.45,utilities,NEE,10717000.0
4203000.0,72.34,78880000000.0,The Southern Company,23.49,-0.01,-0.01,utilities,SO,6107000.0
2842000.0,93.62,72148000000.0,Duke Energy Corporation,19.18,+0.30,+0.28,utilities,DUK,2809000.0
256891,45.73,,"NextEra Energy, Inc.",,-0.41,-0.19,utilities,NEE-PR,1230000.0
65721,25.24,62224000000.0,Duke Energy Corporation,5.30,+0.92,+0.23,utilities,DUK-PA,61743
367079,67.38,49619000000.0,National Grid plc,14.25,+0.36,+0.24,utilities,NGG,181183
1153000.0,149.02,46890000000.0,Sempra,19.20,-0.19,-0.28,utilities,SRE,1107000.0
3835000.0,53.55,44765000000.0,"Dominion Energy, Inc.",37.19,+0.09,+0.05,utilities,D,3618000.0
3103000.0,84.74,43623000000.0,"American Electric Power Company, Inc.",22.01,-0.80,-0.68,utilities,AEP,5100000.0
6287000.0,41.86,41633000000.0,Exelon Corporation,18.52,+0.38,+0.16,utilities,EXC,6716000.0
17537000.0,17.61,41309000000.0,PG&E Corporation,19.79,-0.28,-0.05,utilities,PCG,20126000.0
3534000.0,62.73,34524000000.0,Xcel Energy Inc.,19.42,-0.25,-0.16,utilities,XEL,3366000.0
1905000.0,94.86,32872999999.999996,"Consolidated Edison, Inc.",13.53,-0.82,-0.78,utilities,ED,3873000.0
2365000.0,63.12,31495000000.0,Public Service Enterprise Group Incorporated,13.60,-0.09,-0.06,utilities,PEG,3995000.0
2265000.0,96.65,31354000000.0,Constellation Energy Corporation,,+0.95,+0.91,utilities,CEG,1137000.0
932759,147.43,28696000000.0,"American Water Works Company, Inc.",32.40,+0.33,+0.49,utilities,AWK,983538
1392000.0,89.86,28345000000.0,"WEC Energy Group, Inc.",21.04,-0.22,-0.20,utilities,WEC,1184000.0
1520000.0,71.96,27559000000.0,Edison International,32.86,-1.37,-1.00,utilities,EIX,2794000.0
2092000.0,72.33,25232000000.0,Eversource Energy,17.35,+0.32,+0.23,utilities,ES,6539000.0
299412,8.66,23699000000.0,Companhia Paranaense de Energia - COPEL,108.25,+0.23,+0.02,utilities,ELP,240101
1257000.0,114.30,23558000000.0,DTE Energy Company,20.23,+0.64,+0.73,utilities,DTE,1129000.0
3495000.0,39.39,22564000000.0,FirstEnergy Corp.,55.48,+0.13,+0.05,utilities,FE,2370000.0
1349000.0,85.67,22498000000.0,Ameren Corporation,20.54,-0.19,-0.16,utilities,AEE,1231000.0
1557000.0,102.70,21716000000.0,Entergy Corporation,18.74,-0.55,-0.57,utilities,ETR,1286000.0
26467,9.35,21571000000.0,Centrais Elétricas Brasileiras S.A. - Eletrobrás,,+2.75,+0.25,utilities,EBR-B,4784
602301,42.63,20665000000.0,Fortis Inc.,19.12,+0.59,+0.25,utilities,FTS,453703
4950000.0,27.53,20291000000.0,PPL Corporation,28.09,+0.25,+0.07,utilities,PPL,3985000.0
242532,29.15,19377000000.0,Brookfield Renewable Partners L.P.,,-0.78,-0.23,utilities,BEP,258869
3845000.0,30.09,18988000000.0,"CenterPoint Energy, Inc.",23.88,-0.03,-0.01,utilities,CNP,2843000.0
1219000.0,8.12,18734000000.0,Centrais Elétricas Brasileiras S.A. - Eletrobrás,,+1.50,+0.12,utilities,EBR,650329
2108000.0,61.07,17811000000.0,CMS Energy Corporation,26.21,+0.08,+0.05,utilities,CMS,1369000.0
769,87.56,16405999999.999998,Niagara Mohawk Power Corporation PFD 3.90%,83.55,-0.33,-0.29,utilities,NMK-PC,51
888169,121.71,17586000000.0,Atmos Energy Corporation,21.13,-0.32,-0.39,utilities,ATO,1433000.0
279754,35.69,16370999999.999998,Brookfield Infrastructure Partners L.P.,446.12,+1.16,+0.41,utilities,BIP,199864
6155000.0,21.63,14478000000.0,The AES Corporation,,+0.45,+0.10,utilities,AES,3758000.0
630645,37.08,14341000000.0,"Avangrid, Inc.",21.19,-1.01,-0.38,utilities,AGR,815717
1144000.0,59.97,13774000000.0,"Evergy, Inc.",17.69,-0.30,-0.18,utilities,EVRG,986116
1332000.0,53.74,13510000000.0,Alliant Energy Corporation,20.59,-0.28,-0.15,utilities,LNT,1157000.0
4093000.0,27.84,11500000000.0,NiSource Inc.,18.94,+0.32,+0.09,utilities,NI,3987000.0
1092000.0,42.29,11181000000.0,"Essential Utilities, Inc.",24.45,+0.36,+0.15,utilities,WTRG,1810000.0
3136000.0,28.06,10467000000.0,Vistra Corp.,,+1.23,+0.34,utilities,VST,2756000.0
44277,25.25,10398000000.0,NiSource Inc.,16.39,+0.76,+0.19,utilities,NI-PB,48654
177253,7.60,9758000000.0,Korea Electric Power Corporation,,-0.78,-0.06,utilities,KEP,105675
737814,82.82,9380000000.0,Pinnacle West Capital Corporation,20.30,-0.14,-0.11,utilities,PNW,1354000.0
5515000.0,37.99,8747000000.0,"NRG Energy, Inc.",,+1.76,+0.66,utilities,NRG,4635000.0
1356000.0,12.21,8346000000.0,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,13.72,+2.18,+0.26,utilities,SBS,1436000.0
196,91.37,7685000000.0,Consumers Energy Company,8.42,0.00,0.00,utilities,CMS-PB,11
1070000.0,36.15,7240000000.0,OGE Energy Corp.,17.05,+0.53,+0.19,utilities,OGE,1040000.0
1375000.0,28.55,5854000000.0,New Fortress Energy Inc.,57.10,-0.38,-0.11,utilities,NFE,1048000.0
4971000.0,8.26,5688000000.0,Algonquin Power & Utilities Corp.,,+1.10,+0.09,utilities,AQN,3805000.0
2333000.0,26.99,5650000000.0,UGI Corporation,,+1.12,+0.30,utilities,UGI,8915000.0
518737,31.17,5600000000.0,Brookfield Renewable Corporation,3.82,-0.48,-0.15,utilities,BEPC,731539
1002999.9999999999,26.41,5250000000.0,"Clearway Energy, Inc.",5.01,+0.49,+0.13,utilities,CWEN,840211
348773,24.67,5223000000.0,"Clearway Energy, Inc.",4.68,+0.24,+0.06,utilities,CWEN-A,142003
213553,102.82,5203000000.0,"IDACORP, Inc.",19.36,+0.35,+0.36,utilities,IDA,333884
401425,46.72,5168000000.0,Brookfield Infrastructure Corporation,4.45,+1.15,+0.53,utilities,BIPC,211731
1348000.0,29.24,5132000000.0,"Fluence Energy, Inc.",,+6.99,+1.91,utilities,FLNC,953428
890572,54.45,5086000000.0,"NextEra Energy Partners, LP",32.60,+0.80,+0.43,utilities,NEP,858268
383953,81.30,4854000000.0,"Ormat Technologies, Inc.",60.22,+0.07,+0.06,utilities,ORA,300837
472250,65.94,4704000000.0,"Southwest Gas Holdings, Inc.",,+0.18,+0.12,utilities,SWX,308980
838680,47.67,4606000000.0,Portland General Electric Company,17.46,+0.27,+0.13,utilities,POR,739906
157780,42.00,4597000000.0,Pampa Energía S.A.,6.47,+1.99,+0.82,utilities,PAM,153086
454283,79.13,4383000000.0,"ONE Gas, Inc.",19.35,-0.23,-0.18,utilities,OGS,3338000.0
659533,44.70,4334000000.0,New Jersey Resources Corporation,14.80,+0.13,+0.06,utilities,NJR,4059999.9999999995
392940,38.39,4206000000.0000005,"Hawaiian Electric Industries, Inc.",18.55,-1.23,-0.48,utilities,HE,640110
20131,24.26,4042000000.0,Spire Inc.,6.00,+0.50,+0.12,utilities,SR-PA,23144
561506,60.33,4038000000.0000005,Black Hills Corporation,15.55,+0.25,+0.15,utilities,BKH,4991000.0
553966,44.82,3847000000.0,"PNM Resources, Inc.",18.52,-0.18,-0.08,utilities,PNM,206177
356450,63.57,3454000000.0,Spire Inc.,13.64,+0.24,+0.15,utilities,SR,325248
178532,81.01,3379000000.0,Otter Tail Corporation,12.37,+0.16,+0.13,utilities,OTTR,243457
307038,56.47,3377000000.0,NorthWestern Corporation,18.82,-0.62,-0.35,utilities,NWE,409934
275206,57.43,3292000000.0,"ALLETE, Inc.",18.17,+0.38,+0.22,utilities,ALE,255681
231537,88.41,3269000000.0,American States Water Company,33.24,+0.39,+0.34,utilities,AWR,1416000.0
380620,53.02,2969000000.0,California Water Service Group,39.27,+1.86,+0.97,utilities,CWT,2279000.0
769959,38.64,2928000000.0,Avista Corporation,20.77,-0.82,-0.32,utilities,AVA,8591000.0
121933,80.24,2902000000.0,"MGE Energy, Inc.",26.93,+0.41,+0.33,utilities,MGEE,95968
509377,24.12,2802000000.0,Atlantica Sustainable Infrastructure plc,,-0.12,-0.03,utilities,AY,398907
356554,10.21,2689000000.0,TransAlta Corporation,31.91,+2.10,+0.21,utilities,TAC,634009
734887,6.20,2402000000.0,ReNew Energy Global Plc,,+2.14,+0.13,utilities,RNW,408913
175306,21.22,2298000000.0,"Excelerate Energy, Inc.",27.92,+1.14,+0.24,utilities,EE,123366
66682,19.04,2241000000.0,Enlight Renewable Energy Ltd,82.78,+2.26,+0.42,utilities,ENLT,75759
238383,70.46,2214000000.0,SJW Group,26.29,-0.24,-0.17,utilities,SJW,2217000.0
78127,118.24,2103000000.0000002,Chesapeake Utilities Corporation,23.65,-0.10,-0.12,utilities,CPK,53433
265885,6.49,1977000000.0,Central Puerto S.A.,28.22,-3.71,-0.25,utilities,CEPU,794693
176432,42.97,1545000000.0,Northwest Natural Holding Company,15.63,-0.69,-0.30,utilities,NWN,168268
145138,80.42,1416000000.0,Middlesex Water Company,39.42,-0.74,-0.60,utilities,MSEX,101892
15743,26.23,1414000000.0,Kenon Holdings Ltd.,,+1.86,+0.48,utilities,KEN,18108
43617,14.90,1311000000.0,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,,-3.62,-0.56,utilities,EDN,44996
1355000.0,6.81,1091000000.0,"Altus Power, Inc.",,+3.34,+0.22,utilities,AMPS,1173000.0
259254,10.93,1012000000.0,"Aris Water Solutions, Inc.",42.04,+1.58,+0.17,utilities,ARIS,94123
218816,14.78,938465000.0,"Suburban Propane Partners, L.P.",10.34,+0.65,+0.09,utilities,SPH,179758
62382,52.04,837178000.0,Unitil Corporation,18.92,-0.02,-0.01,utilities,UTL,79985
42906,41.33,590841000.0,The York Water Company,30.17,+0.41,+0.17,utilities,YORW,40668
49817,45.56,466821000.0,Artesian Resources Corporation,25.17,-0.50,-0.23,utilities,ARTNA,59537
171224,13.41,368232000.0,Genie Energy Ltd.,6.84,+0.30,+0.04,utilities,GNE,69641
165229,19.56,307796000.0,Consolidated Water Co. Ltd.,30.09,-0.25,-0.05,utilities,CWCO,114865
58198,8.17,59078000.0,"Via Renewables, Inc.",,-4.22,-0.36,utilities,VIA,37060
85754,29.55,,Algonquin Power & Utilities Corp.,57.27,+1.27,+0.37,utilities,AQNU,49924
35893,102.99,,NiSource Inc.,66.83,+0.25,+0.26,utilities,NIMC,12927
304113,49.50,,"NextEra Energy, Inc.",,+0.94,+0.46,utilities,NEE-PQ,2015000.0000000002
155496,95.82,2141000000.0,Stepan Company,18.61,+1.89,+1.78,basic_materials,SCL,1028000.0
817574,35.51,2113000000.0,Green Plains Inc.,,+0.28,+0.10,basic_materials,GPRE,731370
389211,49.07,2089000000.0,Sylvamo Corporation,5.73,+2.17,+1.04,basic_materials,SLVM,322861
1348000.0,13.29,2083000000.0000002,Tronox Holdings plc,4.14,-2.14,-0.29,basic_materials,TROX,1845000.0
2220000.0,5.95,2063000000.0000002,Hudbay Minerals Inc.,119.00,+2.94,+0.17,basic_materials,HBM,4089000.0000000005
1502000.0,9.81,2003000000.0,Eldorado Gold Corporation,140.14,+1.98,+0.19,basic_materials,EGO,1248000.0
173800,61.35,1997000000.0,Minerals Technologies Inc.,16.81,+3.18,+1.89,basic_materials,MTX,206955
1660000.0,7.72,1961000000.0,Compañía de Minas Buenaventura S.A.A.,3.62,+2.39,+0.18,basic_materials,BVN,1482000.0
4527000.0,6.68,1834000000.0,First Majestic Silver Corp.,,+4.87,+0.31,basic_materials,AG,3815000.0
2324000.0,5.55,1662000000.0,Sandstorm Gold Ltd.,16.82,+3.93,+0.21,basic_materials,SAND,1685000.0
301679,6.66,1581000000.0,Loma Negra Compañía Industrial Argentina Sociedad Anónima,333.00,+0.15,+0.01,basic_materials,LOMA,150839
328488,37.87,1558000000.0,"Compass Minerals International, Inc.",,-0.26,-0.10,basic_materials,CMP,229818
1040999.9999999999,12.29,1428000000.0,Ecovyst Inc.,27.31,+0.24,+0.03,basic_materials,ECVT,335776
198909,6.37,1394000000.0,Centerra Gold Inc.,,+3.92,+0.24,basic_materials,CGAU,154242
98687,81.20,1300000000.0,Kaiser Aluminum Corporation,130.97,+2.90,+2.29,basic_materials,KALU,82580
401112,21.92,1290000000.0,Orion S.A.,11.54,+0.18,+0.04,basic_materials,OEC,236116
7524,205.61,1170000000.0,"United States Lime & Minerals, Inc.",21.71,+0.96,+1.96,basic_materials,USLM,9728
554,61.00,1108000000.0,Hecla Mining Company,2033.33,-5.43,-3.50,basic_materials,HL-PB,1271
154093,40.11,1106000000.0,AdvanSix Inc.,8.04,+2.11,+0.83,basic_materials,ASIX,88451
208788,9.35,1076000000.0,"Kronos Worldwide, Inc.",34.63,-0.32,-0.03,basic_materials,KRO,150942
367682,12.76,1050999999.9999999,Seabridge Gold Inc.,,+3.91,+0.48,basic_materials,SA,202004
271722,23.30,1022000000.0,TimkenSteel Corporation,25.60,+1.61,+0.37,basic_materials,TMST,175342
1727000.0,13.47,1000999999.9999999,Enviva Inc.,,+2.05,+0.27,basic_materials,EVA,894583
201522,36.21,996177000.0,"Schnitzer Steel Industries, Inc.",95.29,+4.62,+1.60,basic_materials,SCHN,327593
74406,46.75,984817000.0,"Hawkins, Inc.",16.35,+0.21,+0.10,basic_materials,HWKN,40959
86804,93.16,984664000.0,"CVR Partners, LP",3.30,+3.01,+2.72,basic_materials,UAN,121667
467509,11.24,975209000.0,DRDGOLD Limited,15.40,+3.02,+0.33,basic_materials,DRD,175899
145122,11.97,950641000.0,Lifezone Metals Limited,,+9.41,+1.03,basic_materials,LZM,18511
971353,8.41,930726000.0,"Select Water Solutions, Inc.",15.29,+0.12,+0.01,basic_materials,WTTR,734877
1242000.0,5.56,873109000.0,"Perimeter Solutions, SA",15.03,+1.09,+0.06,basic_materials,PRM,637262
402920,15.74,863218000.0,"Mativ Holdings, Inc.",,+0.32,+0.05,basic_materials,MATV,231730
1258000.0,9.30,858613000.0,Century Aluminum Company,,+2.42,+0.22,basic_materials,CENX,703482
826487,11.17,850362000.0,"LSB Industries, Inc.",4.94,+2.57,+0.28,basic_materials,LXU,741184
71243,12.89,809765000.0,Bioceres Crop Solutions Corp.,64.45,+2.38,+0.30,basic_materials,BIOX,78830
36935,22.71,799889000.0,Westlake Chemical Partners LP,12.76,-1.43,-0.33,basic_materials,WLKP,38690
70406,38.26,796868000.0,Koppers Holdings Inc.,11.59,+1.59,+0.60,basic_materials,KOP,54140
564012,8.88,743435000.0,"SunCoke Energy, Inc.",8.54,+2.07,+0.18,basic_materials,SXC,428891
74727,37.02,643778000.0,REX American Resources Corporation,23.28,+1.56,+0.57,basic_materials,REX,52791
92567,55.79,621082000.0,"Olympic Steel, Inc.",10.16,+1.44,+0.79,basic_materials,ZEUS,67522
492058,17.62,619278000.0,Trinseo PLC,,-0.11,-0.02,basic_materials,TSE,259002
705283,8.90,591238000.0,Mercer International Inc.,4.66,+0.68,+0.06,basic_materials,MERC,467072
422866,9.20,550053000.0,"Ramaco Resources, Inc.",4.09,+2.45,+0.22,basic_materials,METC,435917
126793,32.23,545212000.0,Clearwater Paper Corporation,10.33,+0.19,+0.06,basic_materials,CLW,102718
194404,18.06,531236999.99999994,American Vanguard Corporation,27.36,+1.01,+0.18,basic_materials,AVD,150771
114007,14.23,517744000.0,"Ramaco Resources, Inc.",5.31,+1.93,+0.27,basic_materials,METCB,63380
3037,5.34,457646000.0,Cementos Pacasmayo S.A.A.,9.90,+2.00,+0.11,basic_materials,CPAC,4002
55125,5.16,454930000.0,Skeena Resources Limited,,+9.32,+0.44,basic_materials,SKE,102382
47898,62.77,448775000.0,Oil-Dri Corporation of America,18.85,-1.34,-0.85,basic_materials,ODC,29721
15712,15.34,433808000.0,"Valhi, Inc.",10.96,+0.52,+0.08,basic_materials,VHI,8063
224662,9.72,425378000.0,FutureFuel Corp.,8.76,+0.62,+0.06,basic_materials,FF,152316
367809,8.66,410723000.0,McEwen Mining Inc.,,+1.17,+0.10,basic_materials,MUX,263035
204580,27.50,361862000.0,"Intrepid Potash, Inc.",7.90,+0.33,+0.09,basic_materials,IPI,124223
350777,5.19,358952000.0,"Gatos Silver, Inc.",24.71,+3.59,+0.18,basic_materials,GATO,144403
40329,19.66,257939000.00000003,Mesabi Trust,,+6.27,+1.16,basic_materials,MSB,81806
61490,16.01,145061000.0,"Universal Stainless & Alloy Products, Inc.",,-2.20,-0.36,basic_materials,USAP,130672
386,33.85,1880000000.0,"John Wiley & Sons, Inc.",109.19,0.00,0.00,communication_services,WLYB,29
206558,33.30,1876000000.0,Criteo S.A.,,+0.97,+0.32,communication_services,CRTO,320464
